"Series";"Time";"Value"
"Price";"2018-06-03T17:00:00-07:00";1.8850794339622634
"Price";"2018-06-04T17:00:00-07:00";2.0590076041666654
"Price";"2018-06-05T17:00:00-07:00";3.5204369444444423
"Price";"2018-06-06T17:00:00-07:00";3.9680984722222252
"Price";"2018-06-07T17:00:00-07:00";3.1031284375
"Price";"2018-06-08T17:00:00-07:00";2.9787173793103463
"Price";"2018-06-09T17:00:00-07:00";2.2833153125000005
"Price";"2018-06-10T17:00:00-07:00";2.0516334374999996
"Price";"2018-06-11T17:00:00-07:00";1.8407515972222217
"Price";"2018-06-12T17:00:00-07:00";1.47724
"Price";"2018-06-13T17:00:00-07:00";1.6854049652777783
"Price";"2018-06-14T17:00:00-07:00";1.9562602777777771
"Price";"2018-06-15T17:00:00-07:00";1.8482525694444456
"Price";"2018-06-16T17:00:00-07:00";1.7709930555555562
"Price";"2018-06-17T17:00:00-07:00";1.6352765625000003
"Price";"2018-06-18T17:00:00-07:00";1.6352917708333328
"Price";"2018-06-19T17:00:00-07:00";1.500389270833334
"Price";"2018-06-20T17:00:00-07:00";1.2760386458333342
"Price";"2018-06-21T17:00:00-07:00";0.9502696470588237
"Price";"2018-06-22T17:00:00-07:00";0.9266314517241379
"Price";"2018-06-23T17:00:00-07:00";0.9866044895833337
"Price";"2018-06-24T17:00:00-07:00";1.1653456249999983
"Price";"2018-06-25T17:00:00-07:00";1.1804414756944448
"Price";"2018-06-26T17:00:00-07:00";1.0097938222996519
"Price";"2018-06-27T17:00:00-07:00";0.972213266288952
"Price";"2018-06-28T17:00:00-07:00";0.9095534726631397
"Price";"2018-06-29T17:00:00-07:00";0.908879125663716
"Price";"2018-06-30T17:00:00-07:00";0.8013786537102471
"Price";"2018-07-01T17:00:00-07:00";0.9717214495575217
"Price";"2018-07-02T17:00:00-07:00";1.1903165780141842
"Price";"2018-07-03T17:00:00-07:00";1.17015720921986
"Price";"2018-07-04T17:00:00-07:00";1.0614614369449369
"Price";"2018-07-05T17:00:00-07:00";1.0058588723404256
"Price";"2018-07-06T17:00:00-07:00";1.0177527039007077
"Price";"2018-07-07T17:00:00-07:00";1.0383013776595729
"Price";"2018-07-08T17:00:00-07:00";1.0320987358156035
"Price";"2018-07-09T17:00:00-07:00";0.9656471865008891
"Price";"2018-07-10T17:00:00-07:00";0.9046977504424771
"Price";"2018-07-11T17:00:00-07:00";0.8875462336283189
"Price";"2018-07-12T17:00:00-07:00";0.8635749240282681
"Price";"2018-07-13T17:00:00-07:00";0.8522247296819785
"Price";"2018-07-14T17:00:00-07:00";0.8621101769911506
"Price";"2018-07-15T17:00:00-07:00";0.9217693284936477
"Price";"2018-07-16T17:00:00-07:00";0.9679207221238929
"Price";"2018-07-17T17:00:00-07:00";0.9550185585106382
"Price";"2018-07-18T17:00:00-07:00";0.9058885900178247
"Price";"2018-07-19T17:00:00-07:00";0.8891790141093469
"Price";"2018-07-20T17:00:00-07:00";0.8707186796460185
"Price";"2018-07-21T17:00:00-07:00";0.87881368383659
"Price";"2018-07-22T17:00:00-07:00";0.8712541702127646
"Price";"2018-07-23T17:00:00-07:00";0.833017434628976
"Price";"2018-07-24T17:00:00-07:00";0.7742925848056539
"Price";"2018-07-25T17:00:00-07:00";0.7782173610619468
"Price";"2018-07-26T17:00:00-07:00";0.7546821749116612
"Price";"2018-07-27T17:00:00-07:00";0.8100763380530971
"Price";"2018-07-28T17:00:00-07:00";0.8422397628318586
"Price";"2018-07-29T17:00:00-07:00";0.8445636774980394
"Price";"2018-07-30T17:00:00-07:00";0.8054921293088657
"Price";"2018-07-31T17:00:00-07:00";0.7147671833486718
"Price";"2018-08-01T17:00:00-07:00";0.6968861714630084
"Price";"2018-08-02T17:00:00-07:00";0.6582599398283393
"Price";"2018-08-03T17:00:00-07:00";0.5795495247413545
"Price";"2018-08-04T17:00:00-07:00";0.5899377689855104
"Price";"2018-08-05T17:00:00-07:00";0.6932917288629131
"Price";"2018-08-06T17:00:00-07:00";0.6634123303438939
"Price";"2018-08-07T17:00:00-07:00";0.5755544952212762
"Price";"2018-08-08T17:00:00-07:00";0.5629050559398227
"Price";"2018-08-09T17:00:00-07:00";0.6942468315240283
"Price";"2018-08-10T17:00:00-07:00";0.5584093991548674
"Price";"2018-08-11T17:00:00-07:00";0.5538157905352837
"Price";"2018-08-12T17:00:00-07:00";0.5570570936350441
"Price";"2018-08-13T17:00:00-07:00";0.47433964592127636
"Price";"2018-08-14T17:00:00-07:00";0.4775953051605628
"Price";"2018-08-15T17:00:00-07:00";0.48169978298201066
"Price";"2018-08-16T17:00:00-07:00";0.5121613892835981
"Price";"2018-08-17T17:00:00-07:00";0.49953997272640865
"Price";"2018-08-18T17:00:00-07:00";0.4802569315248241
"Price";"2018-08-19T17:00:00-07:00";0.46316459591091547
"Price";"2018-08-20T17:00:00-07:00";0.43019424951161994
"Price";"2018-08-21T17:00:00-07:00";0.4464072959133924
"Price";"2018-08-22T17:00:00-07:00";0.4309111336674296
"Price";"2018-08-23T17:00:00-07:00";0.43600608458169027
"Price";"2018-08-24T17:00:00-07:00";0.45049595619030025
"Price";"2018-08-25T17:00:00-07:00";0.45617590266390845
"Price";"2018-08-26T17:00:00-07:00";0.47948149509346266
"Price";"2018-08-27T17:00:00-07:00";0.5057845860015954
"Price";"2018-08-28T17:00:00-07:00";0.4959968126101247
"Price";"2018-08-29T17:00:00-07:00";0.48753700403869277
"Price";"2018-08-30T17:00:00-07:00";0.5062750170768147
"Price";"2018-08-31T17:00:00-07:00";0.5325510112095576
"Price";"2018-09-01T17:00:00-07:00";0.5600745659180528
"Price";"2018-09-02T17:00:00-07:00";0.6115823428444249
"Price";"2018-09-03T17:00:00-07:00";0.7908797041207071
"Price";"2018-09-04T17:00:00-07:00";0.8667073055468083
"Price";"2018-09-05T17:00:00-07:00";0.7373553207274338
"Price";"2018-09-06T17:00:00-07:00";0.7437892037311511
"Price";"2018-09-07T17:00:00-07:00";0.6770580640169915
"Price";"2018-09-08T17:00:00-07:00";0.6234438072600006
"Price";"2018-09-09T17:00:00-07:00";0.5923820162920292
"Price";"2018-09-10T17:00:00-07:00";0.5865016330441486
"Price";"2018-09-11T17:00:00-07:00";0.5378824499261942
"Price";"2018-09-12T17:00:00-07:00";0.5776661053515901
"Price";"2018-09-13T17:00:00-07:00";0.5735533955281481
"Price";"2018-09-14T17:00:00-07:00";0.6669121061903653
"Price";"2018-09-15T17:00:00-07:00";0.6643914583333334
"Price";"2018-09-16T17:00:00-07:00";0.5923754582920998
"Price";"2018-09-17T17:00:00-07:00";0.6139472603970015
"Price";"2018-09-18T17:00:00-07:00";0.6324820218690269
"Price";"2018-09-19T17:00:00-07:00";0.6295330547468202
"Price";"2018-09-20T17:00:00-07:00";0.7020866234820111
"Price";"2018-09-21T17:00:00-07:00";0.72447964050124
"Price";"2018-09-22T17:00:00-07:00";0.7066727814856895
"Price";"2018-09-23T17:00:00-07:00";0.6399793030874343
"Price";"2018-09-24T17:00:00-07:00";0.5693993766310955
"Price";"2018-09-25T17:00:00-07:00";0.5573377081145862
"Price";"2018-09-26T17:00:00-07:00";0.5319081531523807
"Price";"2018-09-27T17:00:00-07:00";0.5457226621422541
"Price";"2018-09-28T17:00:00-07:00";0.5227700147573943
"Price";"2018-09-29T17:00:00-07:00";0.5194963271163736
"Price";"2018-09-30T17:00:00-07:00";0.5036227671558867
"Price";"2018-10-01T17:00:00-07:00";0.4811649331188846
"Price";"2018-10-02T17:00:00-07:00";0.46470609256329787
"Price";"2018-10-03T17:00:00-07:00";0.4311600724971427
"Price";"2018-10-04T17:00:00-07:00";0.4086728806221432
"Price";"2018-10-05T17:00:00-07:00";0.39099059929628327
"Price";"2018-10-06T17:00:00-07:00";0.3679796766320352
"Price";"2018-10-07T17:00:00-07:00";0.33124643131699094
"Price";"2018-10-08T17:00:00-07:00";0.3231810049877659
"Price";"2018-10-09T17:00:00-07:00";0.36354467789876355
"Price";"2018-10-10T17:00:00-07:00";0.35957380733362804
"Price";"2018-10-11T17:00:00-07:00";0.33872185178495556
"Price";"2018-10-12T17:00:00-07:00";0.3499543282723894
"Price";"2018-10-13T17:00:00-07:00";0.3315596972966311
"Price";"2018-10-14T17:00:00-07:00";0.3158788458529306
"Price";"2018-10-15T17:00:00-07:00";0.32537761543285965
"Price";"2018-10-16T17:00:00-07:00";0.3048623500504441
"Price";"2018-10-17T17:00:00-07:00";0.2832262558750891
"Price";"2018-10-18T17:00:00-07:00";0.27319451459840144
"Price";"2018-10-19T17:00:00-07:00";0.27682614863836574
"Price";"2018-10-20T17:00:00-07:00";0.2826607006735816
"Price";"2018-10-21T17:00:00-07:00";0.2847460010806052
"Price";"2018-10-22T17:00:00-07:00";0.2982209166659418
"Price";"2018-10-23T17:00:00-07:00";0.3057796447728723
"Price";"2018-10-24T17:00:00-07:00";0.30135829905272726
"Price";"2018-10-25T17:00:00-07:00";0.3124128274683522
"Price";"2018-10-26T17:00:00-07:00";0.33527299580567743
"Price";"2018-10-27T17:00:00-07:00";0.3489405041383912
"Price";"2018-10-28T17:00:00-07:00";0.37900771427509145
"Price";"2018-10-29T17:00:00-07:00";0.41391253055586136
"Price";"2018-10-30T17:00:00-07:00";0.39371209318793426
"Price";"2018-10-31T17:00:00-07:00";0.3976599767733085
"Price";"2018-11-01T17:00:00-07:00";0.40113464219652006
"Price";"2018-11-02T17:00:00-07:00";0.3956983388908591
"Price";"2018-11-03T17:00:00-07:00";0.40582478545522904
"Price";"2018-11-04T16:00:00-08:00";0.452829076407509
"Price";"2018-11-05T16:00:00-08:00";0.4614674039615098
"Price";"2018-11-06T16:00:00-08:00";0.45705786695138134
"Price";"2018-11-07T16:00:00-08:00";0.45050099597693755
"Price";"2018-11-08T16:00:00-08:00";0.4691813560964682
"Price";"2018-11-09T16:00:00-08:00";0.461860261236229
"Price";"2018-11-10T16:00:00-08:00";0.46056010517272744
"Price";"2018-11-11T16:00:00-08:00";0.5319774872227775
"Price";"2018-11-12T16:00:00-08:00";0.5832596497140734
"Price";"2018-11-13T16:00:00-08:00";0.5591630901370579
"Price";"2018-11-14T16:00:00-08:00";0.47656547163671614
"Price";"2018-11-15T16:00:00-08:00";0.49809350396802243
"Price";"2018-11-16T16:00:00-08:00";0.5043215658919262
"Price";"2018-11-17T16:00:00-08:00";0.4828079693452208
"Price";"2018-11-18T16:00:00-08:00";0.4966238424040368
"Price";"2018-11-19T16:00:00-08:00";0.44967387734751424
"Price";"2018-11-20T16:00:00-08:00";0.38314764024411785
"Price";"2018-11-21T16:00:00-08:00";0.3664501934992648
"Price";"2018-11-22T16:00:00-08:00";0.3276399824413163
"Price";"2018-11-23T16:00:00-08:00";0.34405752819080887
"Price";"2018-11-24T16:00:00-08:00";0.2933509051714019
"Price";"2018-11-25T16:00:00-08:00";0.32899386827630583
"Price";"2018-11-26T16:00:00-08:00";0.3439826895478666
"Price";"2018-11-27T16:00:00-08:00";0.3800495186460112
"Price";"2018-11-28T16:00:00-08:00";0.3904504060485058
"Price";"2018-11-29T16:00:00-08:00";0.3671435107163446
"Price";"2018-11-30T16:00:00-08:00";0.3972609500074335
"Price";"2018-12-01T16:00:00-08:00";0.3803179742261931
"Price";"2018-12-02T16:00:00-08:00";0.3386250155048761
"Price";"2018-12-03T16:00:00-08:00";0.3243664419092987
"Price";"2018-12-04T16:00:00-08:00";0.3107879224714776
"Price";"2018-12-05T16:00:00-08:00";0.284316145442688
"Price";"2018-12-06T16:00:00-08:00";0.22529287571159012
"Price";"2018-12-07T16:00:00-08:00";0.22418386746389005
"Price";"2018-12-08T16:00:00-08:00";0.22943990971215827
"Price";"2018-12-09T16:00:00-08:00";0.22920053777759372
"Price";"2018-12-10T16:00:00-08:00";0.2266534563597037
"Price";"2018-12-11T16:00:00-08:00";0.22917489965200555
"Price";"2018-12-12T16:00:00-08:00";0.22434269056463763
"Price";"2018-12-13T16:00:00-08:00";0.22128443462236075
"Price";"2018-12-14T16:00:00-08:00";0.21491015777377342
"Price";"2018-12-15T16:00:00-08:00";0.21804886175661567
"Price";"2018-12-16T16:00:00-08:00";0.23195663864231
"Price";"2018-12-17T16:00:00-08:00";0.24362345135243604
"Price";"2018-12-18T16:00:00-08:00";0.26607475355327664
"Price";"2018-12-19T16:00:00-08:00";0.2875306169439818
"Price";"2018-12-20T16:00:00-08:00";0.29945294005483303
"Price";"2018-12-21T16:00:00-08:00";0.2874526224793743
"Price";"2018-12-22T16:00:00-08:00";0.31820443661382825
"Price";"2018-12-23T16:00:00-08:00";0.34473440771422204
"Price";"2018-12-24T16:00:00-08:00";0.2905068893738006
"Price";"2018-12-25T16:00:00-08:00";0.26980369089782474
"Price";"2018-12-26T16:00:00-08:00";0.25825986884422664
"Price";"2018-12-27T16:00:00-08:00";0.2562794117319947
"Price";"2018-12-28T16:00:00-08:00";0.27464424476130356
"Price";"2018-12-29T16:00:00-08:00";0.2618857644168817
"Price";"2018-12-30T16:00:00-08:00";0.24464397444881758
"Price";"2018-12-31T16:00:00-08:00";0.2473200836164576
"Price";"2019-01-01T16:00:00-08:00";0.25579262108532747
"Price";"2019-01-02T16:00:00-08:00";0.23923557410483637
"Price";"2019-01-03T16:00:00-08:00";0.23835518421596186
"Price";"2019-01-04T16:00:00-08:00";0.24128163050758777
"Price";"2019-01-05T16:00:00-08:00";0.21658310400485367
"Price";"2019-01-06T16:00:00-08:00";0.2006108038514615
"Price";"2019-01-07T16:00:00-08:00";0.19329272908195494
"Price";"2019-01-08T16:00:00-08:00";0.19514110661491704
"Price";"2019-01-09T16:00:00-08:00";0.17550449274446184
"Price";"2019-01-10T16:00:00-08:00";0.17739633720120312
"Price";"2019-01-11T16:00:00-08:00";0.17873418670682725
"Price";"2019-01-12T16:00:00-08:00";0.17228619779371876
"Price";"2019-01-13T16:00:00-08:00";0.16663689559929643
"Price";"2019-01-14T16:00:00-08:00";0.17025652066372465
"Price";"2019-01-15T16:00:00-08:00";0.162603576049814
"Price";"2019-01-16T16:00:00-08:00";0.15371687205082685
"Price";"2019-01-17T16:00:00-08:00";0.18976361409873363
"Price";"2019-01-18T16:00:00-08:00";0.19049882900145043
"Price";"2019-01-19T16:00:00-08:00";0.18060984467765212
"Price";"2019-01-20T16:00:00-08:00";0.1696264635329286
"Price";"2019-01-21T16:00:00-08:00";0.16278761645607928
"Price";"2019-01-22T16:00:00-08:00";0.17254033536718658
"Price";"2019-01-23T16:00:00-08:00";0.1607640071568265
"Price";"2019-01-24T16:00:00-08:00";0.1443664890782429
"Price";"2019-01-25T16:00:00-08:00";0.12534194523153044
"Price";"2019-01-26T16:00:00-08:00";0.12940908152750585
"Price";"2019-01-27T16:00:00-08:00";0.11977140356899194
"Price";"2019-01-28T16:00:00-08:00";0.11939949309487034
"Price";"2019-01-29T16:00:00-08:00";0.1235406445999649
"Price";"2019-01-30T16:00:00-08:00";0.1328961971850809
"Price";"2019-01-31T16:00:00-08:00";0.1392267886341754
"Price";"2019-02-01T16:00:00-08:00";0.13743294339330653
"Price";"2019-02-02T16:00:00-08:00";0.13449103931788678
"Price";"2019-02-03T16:00:00-08:00";0.13092240418550097
"Price";"2019-02-04T16:00:00-08:00";0.13405407684545345
"Price";"2019-02-05T16:00:00-08:00";0.1311733659414024
"Price";"2019-02-06T16:00:00-08:00";0.12956594977366725
"Price";"2019-02-07T16:00:00-08:00";0.15570902072902354
"Price";"2019-02-08T16:00:00-08:00";0.19468873684401172
"Price";"2019-02-09T16:00:00-08:00";0.19262702629528708
"Price";"2019-02-10T16:00:00-08:00";0.1925685562964921
"Price";"2019-02-11T16:00:00-08:00";0.20242357916496798
"Price";"2019-02-12T16:00:00-08:00";0.20135192397367171
"Price";"2019-02-13T16:00:00-08:00";0.20523745956111464
"Price";"2019-02-14T16:00:00-08:00";0.19504874726227947
"Price";"2019-02-15T16:00:00-08:00";0.21460798212763083
"Price";"2019-02-16T16:00:00-08:00";0.22412407672526624
"Price";"2019-02-17T16:00:00-08:00";0.26679754164615355
"Price";"2019-02-18T16:00:00-08:00";0.2838791544640788
"Price";"2019-02-19T16:00:00-08:00";0.2997432120905866
"Price";"2019-02-20T16:00:00-08:00";0.2839186812204725
"Price";"2019-02-21T16:00:00-08:00";0.2772787521117981
"Price";"2019-02-22T16:00:00-08:00";0.2791093519259453
"Price";"2019-02-23T16:00:00-08:00";0.2813326894387891
"Price";"2019-02-24T16:00:00-08:00";0.24566386320248013
"Price";"2019-02-25T16:00:00-08:00";0.24790850033797565
"Price";"2019-02-26T16:00:00-08:00";0.2319364048270646
"Price";"2019-02-27T16:00:00-08:00";0.20570915271493787
"Price";"2019-02-28T16:00:00-08:00";0.19659171473752277
"Price";"2019-03-01T16:00:00-08:00";0.19037996356244163
"Price";"2019-03-02T16:00:00-08:00";0.18217071008809665
"Price";"2019-03-03T16:00:00-08:00";0.17567792550346947
